1.7	32.4	0	0	0	0	2	0
32.65	0	0	0	0	0	0	0
0	14	0	0	0	0	22.94736842	0
0	0	0	0	0	0	21.06666667	0
0	0	0	1.066666667	0	0	32.46666667	0
3.4	0	0	0	0	0	13.9	0
0	0	5.4	0	0	0	12.94285714	0
37.27272727	0	0	0	0	0	10.6969697	0
0	27.6	0	0	0	0	12.6	0
37.36363636	0	0	0	0	0	10.77272727	0
0	0	1.666666667	0	0	0	0.066666667	0
0	0	0	0	0	0	4.9	0
0	0	0	4.722222222	0	0	12.38888889	0
0	28.33333333	0	0	0	0	17.27777778	0
0	0	0	0	3.647058824	3.235294118	16.82352941	0
0	0	0	0	0	0	31.33333333	0
0	0	0	0	0	0.6	29.15	0
38.23076923	0	0	0	0	0	11.42307692	0
0	37.16666667	0	0	0	0	10.55555556	0
0	0	6	0	0	0	21.9047619	0
0	24.75	0	0	0	0	23.08333333	0
34.8	0	0	0	0	0	9.333333333	0
0	0	0	2.227272727	0	0	11.68181818	0
0	0	0	0	0.117647059	0	19.70588235	0
0	21	0	0	0	0	15.4375	0
3.75	0	0	0	0	10.625	3	0
34.625	0	0	0	0	0	14.04166667	0
3.24137931	0	0	6.724137931	0	0	0.137931034	0
0	20.38461538	0	0	0	0	22.15384615	0
35.60869565	0	0	0	0	0	5	0
0	11.75	0	0	0	0	30.91666667	0
0	0	0	0	0	0	45.82758621	0
35	0	0	0	0	0	12.68	0
0	0	0	0	0	0	49.64285714	0
0	0	0	0	0	19.11111111	19.94444444	0
0	0	0	0	1.272727273	0	20.40909091	0
0	32.13636364	0	0	0	0	11.36363636	0
34.10714286	0	0	0	0	0	13.96428571	0
0	0	1.125	0	0	0	19.375	0
0	0	0	0	0	0	16.11111111	0
0	25.86363636	0	0	0	0	17.18181818	0
41.41666667	0	0	0	0	0	5.5	0
0	0	0	0	0	21.8	7.5	0
0	0	7.181818182	0	0	0	12.18181818	0
0	0	0	0	0	2.80952381	13.47619048	0
0	31.28571429	0	0	0	0	13.42857143	0
0	0	0	0	0	0	11.61111111	0
0	0	0	0	0	0	22.56521739	0
34.5	0	0	0	0	0	12.31818182	0
0	0	0	17	0	0	12.54545455	0
0	0	0	0	0	5.333333333	21.75	0
30.93333333	0	0	0	0	0	12.2	0
0	7.571428571	0	0	0	0	31.28571429	0
0	0	0	0	0	3.3	9.3	0
0	0	0	9.476190476	0	0	2.523809524	0
0	0	0	0	0	0	16.38888889	0.555555556
0	22.5	0	0	0	0	24.92857143	0
0	0	0	3.636363636	0	0	29	0
23.47058824	0	0	0	0	0	22.58823529	0
0	0	0	0	0	0	16	0.130434783
3.45	0	0	0	0	0	7.35	0
0	1.5625	0	0	0	0	28.6875	0
34.29411765	0	0	0	0	0	0.529411765	0
0	0	0	0	0	0	44.3125	0
0	20.92307692	0	0	0	0	26	0
0	0	0	0	0	12.45	25.3	0
0	0	1	0	0	0	23.18181818	0
0	0	0.678571429	0	0	0	37.5	0
32.28571429	0	0	0	0	0	13.76190476	0
0	0	0	1.214285714	0	0	23	0
0	0	0	0	0	3.764705882	32.82352941	0
0	0	0	0	0	15.375	22.375	0
0	0	0	0	0	0	48.23076923	0
1.75	7.75	0	0	0	0	3.75	0
0	0	0	0	0	0	19.47368421	0
43.09090909	0	0	0	0	0	0.181818182	0
0	15.84615385	0	0	0	0	26.84615385	0
35.55172414	0	0	0	0	0	8.275862069	0
0	0	0	0	0	0	49.64285714	0
0	0	0	0	0	0	46.92857143	0
27.9047619	0	0	0	0	0	9.19047619	0
0	0	0	0.071428571	0	0	19.92857143	0
0	5.7	0	0	0.05	0	23.55	0
0	30.9375	0	0	0	0	15.5625	0
0	0	0	0	0	0	48.0625	0
0	0	0	16.5	0	0	16.94444444	0
43.18604651	0	0	0	0	0	5.441860465	0
0	0	0	0	0	1.615384615	24.53846154	0
0	16.78571429	0	0	0	0	25	0
0	0	0	0	0	1.5	37.25	0
0	0	0	0	0	0	50	0
0	0	0	0	0	0	35.75	0
43.64	0	0	0	0	0	3.36	0
0	0	0	0	0	0	18	0
0	0	0	0	0	0	46.16666667	0
0	31.05882353	0	0	0	0	15.82352941	0
0	0	0	0	0	0	27.55555556	0
0	0	0	0	0	27.77777778	11.55555556	0
0	0	0	0	0	0	49.55555556	0
0	0	0	4.083333333	0	0	26.33333333	0
32.42105263	0	0	0	0	0	14.78947368	0
0	35.07142857	0	0	0	0	9.857142857	0
35	0	0	0	0	0	10.54545455	0
0	0	0	0	0	4.545454545	33.81818182	0
0	0	0	0	0	0	48.5	0
2.55	0	0	0	0	0	26.35	0
0	0	0	3.785714286	0	0	29.35714286	0
0	0	0	0	0	0	38.79310345	0
0	31.63636364	0	0	0	0	12.81818182	0
0	0	0	0	0	0	37.70588235	0
0	0	0	0	0	0	29.57894737	0
38.2962963	0	0	0	0	0	7.37037037	0
0	0	0	0	0	0	33.04545455	0
0	0	0	0	0	0	49.3	0
0	0	0	21.53846154	0	0	15.30769231	0
0	11.16666667	0	0	0	0	33.33333333	0
0	0	0	0	0	0	20.83333333	0
15.1875	0	0	0	0	0	19.3125	0
45.69230769	0	0	0	0	0	2.576923077	0
0	20.44444444	0	0	0	0	14.22222222	0
29.23076923	0	0	0	0	0	15.92307692	0
0	0	0	0	0	0	47.1	0
16.64285714	0	0	0	0	0	21.64285714	0
0	0	0	0	0	6.538461538	14.30769231	0
0	0	0	0	0	0	9.666666667	0
0	29.21052632	0	0	0	0	15.42105263	0
0	0	0	0	0	16.875	19.08333333	0
0	0	0	0	0	9.36	13.32	0
0	0	0	0	0	0	47.66666667	0
33.05263158	0	0	0	0	0	4.052631579	0
0	0	0	5.636363636	0	0	14.18181818	0
0	24.33333333	0	0	0	0	20.06666667	0
0	0	0	0	0	11.2	19.56	0
0	0	0	0	0	0	20.33333333	0
0	0	0	0	0	0	48.76923077	0
0	0	1.352941176	0	0	0	17.94117647	0
0	0	0	0	0	0	28	0
0	0	0.1	0	0	0	28.3	0
0	0	0	0	0	1.833333333	14.16666667	0
0	0	0	0	0	0	48.33333333	0
40	0	0	0	0	0	6.736842105	0
0	0	0	0	0	0	29.3	0
0	18.6	0	0	0	0	20	0
0.260869565	0	0	0	0	0	20.86956522	0
0	0	0	0	0	0	38.11764706	0
0	0	0	0	0	0	27.41176471	0
43.57142857	0	0	0	0	0	0	0
2.769230769	18.23076923	0	0	0	0	6.461538462	0
0	0	0	0	0	0	2.647058824	0
0	27.36842105	0	0	0	0	10.94736842	0
23.46666667	0	0	0	0	0	20.4	0
0	17.45454545	0	0	0	0	28.18181818	0
0	0	0	0	0	0.45	17	0
0	0	0	0	0	0	49	0
0	0	0	5.166666667	0	0	12.66666667	0
33.66666667	0	0	0	0	0	8.666666667	0
0.166666667	0	0	0	0	0.416666667	2.583333333	0
0	0	0	0	0	0	46.4375	0
0	14.82352941	0	0	0	0	21.82352941	0
17.05882353	0	0	0	0	0	13.11764706	0
0	0	0	0	0	0	49.66666667	0
0	0	0	17.5	0	0	4.15	0
0	28.875	0	0	0	0	12.375	0
33.28571429	0	0	0	0	0	14.57142857	0
0	0	0	0	0	0	26.77777778	0
0	27.81818182	0	0	0	0	14.45454545	0
0	0	0	21.72727273	0	0	16	0
0	0	2.285714286	0	0	0	26.85714286	0
0	1.333333333	0	0	0.6	0	16.13333333	0
0	0	0	0	0	0	49.57142857	0
32.95238095	0	0	0	0	0	16.52380952	0
0	18.82352941	0	0	0	0	18.88235294	0
0	0	0	0	0	0	48.63636364	0
0	0	0	0	0	0	26.14285714	0
36.20833333	0	0	0	0	0	10.5	0
0	0	0	0	0	13.05	21	0
0	0	0	0	0	10.29166667	16.625	0
0	0	0	0	0	0	49.91666667	0
36.875	0	0	0	0	0	8.6875	0
0	23.4	0	0	0	0	24.6	0
0	0	0	0	0	0	38.07692308	0
30	0	0	0	0	0	16.5	0
0	32	0	0	0	0	14.5625	0
0	0	0	0	0	1.333333333	20.73333333	0
0	0	0	0	0	0	39.36363636	0
0	0	0	0	0	0	46.64285714	0
0	0.875	0	0	0	0	31.5	0
0	0	0	4.076923077	0	0	21.46153846	0
21.61904762	0	0	0	0	0	21.66666667	0
0	0	0	0	0	10.42857143	13.42857143	0
0	13.71428571	0	0	0	0	32.14285714	0
0	0	0	0	0	0	50	0
0	0	0	0	0	0	23.66666667	1.583333333
31.27272727	0	0	0	0	0	17.54545455	0
0	27.80952381	0	0	0	0	16.57142857	0
0	0	0	0	0	0	48.33333333	0
0	0	0	0	0	0	45.49056604	0
0	0	0	1.166666667	0	0	23.56666667	0
0	0	0	0	0	0	28.8	0
36.47368421	0	0	0	0	0	10.63157895	0
0	0	0	0	0	0.857142857	22.42857143	0
0	0	0	0	0	0	48.7	0
0	0	0	0.230769231	0	0	26.38461538	0
33.8	0	0	0	0	0	13.13333333	0
0	15.42857143	0	0	0	0	23.64285714	0
0.5	0	0	0	0	0	7.4	0
0	0	0	0	0	0	42.42857143	0
35.26666667	0	0	0	0	0	10.66666667	0
0	0	0.75	1.166666667	0	0	15.41666667	0
0	0	0	0	3.785714286	0	17.42857143	0
0	25.66666667	0	0	0	0	23	0
0	0	0	0	0	0	48.84615385	0
0	0	0	0	0	0	50	0
0	0	0	0	0	0	22.26086957	0
37.875	0	0	0	0	0	9.3125	0
8.529411765	0	0	0	0	0	34.41176471	0
0	29.78947368	0	0	0	0	18.21052632	0
0	0	0	0	0	0	41.8	0
28.94444444	0	0	0	0	0	18.77777778	0
0	0	0	0	0	0	47.5	0
0	0	0	0	0	0	23.25	0
0	27.55555556	0	0	0	0	16.72222222	0
0	0	0	0	0	0	14.5625	0
30.2173913	0	0	0	0	0	16.13043478	0
0	0	0	0	0	0	47.88888889	0
0	0	0	0	0	1	33.13333333	0
0	0	0	0	0	0	49.33333333	0
0	0.724137931	0	0	0	0	36.82758621	0
0	0	0	0	0	0	33.06666667	0
0	17.5625	0	0	0	0	23.5625	0
0.5	0	0	0	0	0	21.80769231	0
0	0	0	0	0	0	49.75	0
0	0	0	0	0	0	49.375	0
0	0	0	0	0	0	40.26086957	0
0	0	0	0	0	0	36.66666667	0
36.60714286	0	0	0	0	0	6.464285714	0
12.69565217	0	0	0	0	0	17.65217391	0
0	0	0	0	0	0	40.25	0
0	0	0	0	0	0	37.42857143	0
0	0	0	0	0	0	26	0
31.68181818	0	0	0	0	0	15.09090909	0
19.48148148	0	0	0	0	0	22.55555556	0
0	0	0	0	0	0	50	0
0	0	0	0	0	0	45.19047619	0
0	0	0	0	0	0	43.43333333	0
0	0	0	0	0	0	34.8	0
0	26.22222222	0	0	0	0	14.55555556	0
0	0	0	0	0	26.875	11.4375	0
0	0	0	0	0	0	45.75	0
0	0	0	21.75	0	0	5.625	0
0	0	0	0	0	0	14	0
30.54545455	0	0	0	0	0	12.90909091	0
24.125	0	0	0	0	0	17.25	0
0	24.1	0	0	0	0	8.5	0
8.588235294	0	0	0	0	0	23.05882353	0
0	10.23809524	0	0	0	0	28.19047619	0
12.54545455	0	0	0	0	0	14.27272727	0
0	0	0	6.545454545	0	0	20.18181818	0
0	0	0	0	0	14.77777778	20.66666667	0
0	0	0	0	0	0	44.35294118	0
0	0	0	0	0	0	48.73333333	0
0	0.052631579	0	0	0	0	37.84210526	0
0	0	0	0	0	26.04545455	17	0
0	0	0	0	0	0	16.5	0
0	0	0	0	0	0	28.5	0
33.84615385	0	0	0	0	0	10.84615385	0
14.14285714	0	0	0	0	0	18.28571429	0
0	0	0	0	0	0	44.57142857	0
0	0	0	0	0	0	22.70588235	0
0	0	0	0	0	0	18.53846154	0
0	0	0	0.357142857	0	0	30.78571429	0
32.13333333	0	0	0	0	0	15.93333333	0
0	25.76923077	0	0	0	0	6.923076923	0
7.869565217	0	0	0	0	0	0	0
0	0	0	0	0	4.923076923	19.46153846	0
0	0	0	0	0	0	47.11111111	0
0	0	0	0	0	0	39.54166667	0
0	0	0	0	0	0	29.96296296	0
33.34482759	0	0	0	0	0	7.862068966	0
0	20.35714286	0	0	0	0	20.64285714	0
29.73333333	0	0	0	0	0	16	0
17.08333333	0	0	0	0	0	27.75	0
0	0	0	0	0	0	48.1	0
0	0.909090909	0	0	0	0	27.72727273	0
0	0	0	0	0	0	34.6	0
0	0	0	11.5	0	0	20.35714286	0
0	4.318181818	0	0	0	0	16.68181818	0
10.21428571	0	0	0	0	0	18.64285714	0
0	0	0	0	0	0	39.64285714	0
22.625	0	0	0	0	0	15.875	0
0	0	0	0	0	0	16.05882353	0
0	11.58333333	0	0	0	0	33.25	0
0	0	0	0	0	0	20.15789474	0
0	0	0	0	0	16.53333333	23.06666667	0
0.130434783	0	0	0	0	0	36.26086957	0
0	0	0	0	0	18.5	19.125	0
0	0	0	0	0	0	49.80952381	0
0	1.071428571	0	0	0	0	35.83333333	0
0	0	0	0	0	0	25.69565217	0
0	21.33333333	0	0	0	0	23.88888889	0
24.625	0	0	0	0	0	17.8125	0
0	0	0	0	0	0.5	39.8	0
0	0	0	0	0	0	50	0
0	0	0	0	0	0	37.31818182	0
32.47826087	0	0	0	0	0	14.69565217	0
0	8.5	0	0	0	0	19.75	0
0	0	0	0	0	0	15.83333333	0
0	0	0	0	0	0	31.38461538	0
0	0	0	0	0	0	45.05882353	0
23.4	0	0	0	0	0	18.73333333	0
0	0	0	0	0	0	28.94117647	0
0	0	0	0	0	0	46.2173913	0
30.82352941	0	0	0	0	0	12.64705882	0
0	24.07142857	0	0	0	0	20.85714286	0
3.125	0	0	0	0	0	29.375	0
0	0	0	0	0	0	50	0
0	0	0	0	0	0	46.13333333	0
0	0	0	0	0	24.35294118	14.58823529	0
0	0	0	14.28571429	0	0	20.71428571	0
31.94117647	0	0	0	0	0	16.11764706	0
0	28.42857143	0	0	0	0	20.28571429	0
0	0	0	0	0	38.58823529	6.470588235	0
0	0	0	0	0	0	14.14285714	0
0	0	0	0	0	0	18.45454545	0
0	0	0	0	0	0	44.15384615	0
0	0	0	0	0	0	37.8	0
30.6875	0	0	0	0	0	17.0625	0
0	0	0	0	0	0	11.3125	0
30.91666667	0	0	0	0	0	10.66666667	0
0	0	0	0	0	0	43.78571429	0
0	0	0.25	0	0	0	18.41666667	0
0	0	0	0	0	9.653846154	19.15384615	0
0	0	3.866666667	0.4	0	0	18.93333333	0
0	27.27272727	0	0	0	0	20.54545455	0
0	0	0	0	0	0.375	25.75	0
0	0	0	0	0.333333333	0	14.95833333	0
0	0	0	0	0	0	9.785714286	0.928571429
33.58823529	0	0	0	0	0	12.58823529	0
0	0	0	0	0	0	49.625	0
0	0	0	0	0	0	37.21428571	0
0	0	0	0	0	0	34.55555556	0
0	0	0	0	0	17.71428571	24.28571429	0
0	0	0	0	0	0	35.45	0
0.1875	0	0	0	0	0	18.75	0
0	0	0	0	0	0	49.11764706	0
0.666666667	0	0	0	0	0	33	0
0	0	0	0	0	0	49	0
0	0	0	0	0	0	47.57142857	0
0	22.58333333	0	0	0	0	18.33333333	0
0	0	0	0.133333333	0	0	20.73333333	0
0	0	0	0	0	17.17647059	21.58823529	0
0	0	0	0	0	0	46.38235294	0
0	35.42857143	0	0	0	0	14	0
0	0	0	0	0	14.76470588	19.05882353	0
0	0	0	0	0	2.272727273	21.54545455	0
33.31034483	0	0	0	0	0	11.03448276	0
0	0	0	0	0	0	46.93023256	0
0	0	0	6.818181818	0	0	21.54545455	0
37.08333333	0	0	0	0	0	10.16666667	0
0	0	0	0	0	16	13.57142857	0
18.64705882	0	0	0	0	0	16.82352941	0
0	0	0	0	0	11.875	19.875	0
0	0	0	0	0	0	41.21428571	0
29.69230769	0	0	0	0	0	11.23076923	0
0	0	0	0	0.136363636	9.727272727	26.22727273	0
0	1.222222222	0	0	0	0	40.66666667	0
0	0	0	0	0	0	15.2	0
0	0	0	0	0	0	23.56756757	0
0	0	0	0	0	0	29.61904762	0
0	8	0	0	0	0	29.66666667	0
0	0	0.275862069	0	0	0	29.51724138	0
0	36.88235294	0	0	0	0	9.058823529	0
23.42307692	0	0	0	0	0	19.34615385	0
0	0	0	0	0	0	37	0
29.75	0	0	0	0	0	10.3125	0
0	0	0	0	0	0	26.83333333	0
34.70833333	0	0	0	0	0	8.791666667	0
0	0	0	0	0	0	47.3	0
0	0	0	0	0	0	41.8	0
0	0	0	10.23076923	0	0	18.61538462	0
0	0	0	0	0	0	19.57142857	0
45.6875	0	0	0	0	0	0	0
0	0	0	0	0	0	41.81818182	0
0	0	0	0	0	0	47.27272727	0
31.79166667	0	0	0	0	0	15.04166667	0
0	0	0	0	0	0	46.46666667	0
0	0	0	0	0	0	28.47368421	0
0	0	0	0	0	0	48.5	0
0	20.5	0	0	0	0	21.5	0
0	0	0	2.777777778	0	0	27.16666667	0
25.63636364	0	0	0	0	0	15.81818182	0
0	19.88888889	0	0	0	0	26.16666667	0
0	0	0	0	0	0	20.93333333	0
31.39285714	0	0	0	0	0	13.35714286	0
0	0	0	0	0	0	42.84210526	0
0	0	0	0	0	0	47.88888889	0
0	0.96875	0	0	0	0	25.78125	0
0	0	0	0	0	0	38	0
0	0	0	0	0	0	46.2	0
0	0	0	0	0	0	28.05263158	0
0	0	0	0	0	0	30.36363636	0
36.8	0	0	0	0	0	8.466666667	0
0	29.3125	0	0	0	0	18.125	0
0	0	0	0	0	21.25	14.375	0
0	0	0	0	0	28.83333333	11.04166667	0
0	0	0	0	0	0	49.4	0
0	0	0	0	0	0	34.4	0
34.59090909	0	0	0	0	0	12.13636364	0
29.92857143	0	0	0	0	0	17.71428571	0
0	0	0	0	0	0	15.61111111	0
0	0	0	0	0	21.90909091	16.90909091	0
0	0	0	0	0	11.55555556	27.33333333	0
0	0	0	0	0	7.608695652	20.91304348	0
0	0	0	0	0	0	23.26666667	0
0	0	0	9.25	0	0	21.5625	0
39.52173913	0	0	0	0	0	7.217391304	0
31.31578947	0	0	0	0	0	10	0
0	13.9	0	0	0	0	30.3	0
25	0	0	0	0	0	18.06896552	0
0	0	0	0	0	3.95	22.5	0
0	0	0.106382979	0	0	0	20.25531915	0
0	0	0	0	0	14.93333333	23.4	0
0	5.333333333	0	0	0	0	37.83333333	0
33.85714286	0	0	0	0	0	9.214285714	0
0	0	0	0	0	0	43.73913043	0
0	2.882352941	0	0	0	0	12.94117647	0
0	0	0	0	0	0	29.27272727	0
43.66666667	0	0	0	0	0	0	0
0	0	0	1.153846154	0	0	16.23076923	0
0	26.76923077	0	0	0	0	11.69230769	0
23.89473684	0	0	0	0	0	20.89473684	0
0	0	0	0	0	0	50	0
0	2.0625	0	0	0	0	19.1875	0
35.2	0	0	0	0	0	11.2	0
0	32.89473684	0	0	0	0	11.36842105	0
0	0	0	0	0	0	22.75	0
0	0	0	0	0	14.71428571	19.78571429	0
0	0.733333333	0	0	0	0	35.86666667	0
0	0	0	0	0	0	47.4	0
29.15	0	0	0	0	0	14.1	0
0	20.92857143	0	0	0	0	23.78571429	0
0	0	0	0	0	0	28	0
0	0	0	0	0	0	49.85714286	0
0	0	0	0	0	0	49.83333333	0
0	0	0	0	0	1	27.37037037	0
35.85	0	0	0	0	0	11.85	0
0	0	0	0	0	0	8.25	0
0	0	0	0	0	0	29.36363636	0
0	9.888888889	0	0	0	0	23.66666667	0
0	33.15384615	0	0	0	0	14.84615385	0
34.1875	0	0	0	0	0	8	0
27.58333333	0	0	0	0	0	18.16666667	0
0	0	0	0	0	0	40.27272727	0
8	0	0	0	0	0	23.88888889	0
0	0	0	0	0	0	47.69230769	0
0.769230769	0	0	0	0	0	36.69230769	0
0	0	0	0	0	0	38	0
0	0	0	0	0	0	38.61538462	0
0.034482759	0	0	0	0	0	24.89655172	0
0	0	0	0	0	0	47.15384615	0
0	0	0	0	0	0	44.58333333	0
7.952380952	0	0	0	0	0	20.33333333	0
0	0	0	0	0	0	27.36363636	0.454545455
0	0	0	0	0	0	36.81818182	0
0	0	0	0	0	0.5	39	0
0	0	0	0	0	0	8.880597015	0
0	0	0	0	14.01785714	0	5.75	0
0	0	0	0	0	32.53658537	3.048780488	0
0	0	0	0	0	0	22.375	0
0	0	0	0	0	0	22.44444444	10.88888889
0	0	0	0	0.615384615	0.769230769	16.71153846	0
0	0	9.183098592	0	0	0	3.690140845	0
0	0	0	0	0	0	13.75	0
0	0	0	0	0	11.9	1.15	0
0	0	9.318181818	0	0	0	15.68181818	0
0	0	0	0	0	0	34.11111111	0
0	0.866666667	0	0	3.066666667	0	5.666666667	0
0	0	0	0	0	0	11.5	0
0	0	0	0	0	0	9.238095238	20.23809524
0	0	0	0	0	18.52631579	16.73684211	0
0	0	0	0	0	0	34.575	0
0	0	0	0	0	0	30.22222222	1.777777778
0	0	0	0	7.052631579	0	5.789473684	0
0	0	0	0	0	4.880952381	14.80952381	0
0	0	0	0	0	0	46.71428571	0
0	0	8.222222222	0	0	0	14.94444444	0
0	0	0.072727273	0	0.290909091	0	7.690909091	0
